transaction_date,brand_name,outlet_name,channel,ad_spend,transaction_hour,order_type,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,clicks,impressions,reach
2020-10-01,Club Street,Club Street - East,Platform C,0,11,DELIVERY,2,2,35.85,0,0,2,35.85,0,,,
2020-10-01,Club Street,Club Street - East,Platform C,0,13,DELIVERY,2,2,119.25,0,0,2,119.25,0,,,
2020-10-01,The Brunch Place,The Brunch Place - Central,Facebook,0.26,,,,,,,,,,,0,4,4
2020-10-01,The Brunch Place,The Brunch Place - Central,Facebook,12.64,,,,,,,,,,,49,2195,2070
2020-10-01,The Brunch Place,The Brunch Place - Central,Facebook,21.57,,,,,,,,,,,99,5419,5168
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,19,DELIVERY,1,1,39.59,0,0,1,39.59,0,,,
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,17,DELIVERY,1,1,28.89,0,0,1,28.89,0,,,
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,16,DELIVERY,1,1,27.82,0,0,1,27.82,0,,,
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,18,DELIVERY,1,1,13.91,0,0,1,13.91,0,,,
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,13,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,12,DELIVERY,1,1,11.77,0,0,1,11.77,0,,,
2020-10-01,The Brunch Place,The Brunch Place - East,Platform C,0,20,DELIVERY,2,2,35.31,0,0,2,35.31,0,,,
2020-10-01,The Beach,The Beach,Facebook,14.91,,,,,,,,,,,32,2851,2625
2020-10-02,Pizzeria,Pizzeria - Central,Platform A,0,22,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,65.26,0,0,1,65.26,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform A,0,0,DELIVERY,1,1,107,0,0,1,107,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Facebook,2.37,,,,,,,,,,,8,2095,2071
2020-10-02,Pizzeria,Pizzeria - Central,Facebook,3.16,,,,,,,,,,,3,200,141
2020-10-02,Pizzeria,Pizzeria - Central,Facebook,8.67,,,,,,,,,,,18,768,641
2020-10-02,Pizzeria,Pizzeria - Central,Facebook,19.8,,,,,,,,,,,47,12328,11767
2020-10-02,Pizzeria,Pizzeria - Central,Facebook,42.13,,,,,,,,,,,100,8742,8336
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,15,DELIVERY,1,1,43.87,0,0,1,43.87,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,18,DELIVERY,2,2,111.28,1,88.81,1,22.47,15,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,19,DELIVERY,4,4,208.12,0,0,4,208.12,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,21,DELIVERY,1,1,53.5,0,0,1,53.5,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,17,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,13,DELIVERY,1,1,37.45,0,0,1,37.45,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,20,DELIVERY,4,3,159.97,0,0,3,159.97,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,23,DELIVERY,1,1,47.08,0,0,1,47.08,0,,,
2020-10-02,Pizzeria,Pizzeria - Central,Platform C,0,12,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-10-02,Pizzeria,Pizzeria - East,Platform C,0,17,DELIVERY,3,2,54.57,0,0,2,54.57,0,,,
2020-10-02,Pizzeria,Pizzeria - East,Platform C,0,20,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-10-02,Pizzeria,Pizzeria - East,Platform C,0,21,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-10-02,Pizzeria,Pizzeria - East,Platform C,0,19,DELIVERY,4,4,218.28,2,123.05,2,95.23,30,,,
2020-10-02,Pizzeria,Pizzeria - East,Platform C,0,18,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,15,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,14,DELIVERY,2,2,84,0,0,2,84,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,12,DELIVERY,6,6,522.6,3,236.9,3,285.7,21,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,11,DELIVERY,1,1,43.8,0,0,1,43.8,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,17,DELIVERY,3,3,131,0,0,3,131,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,19,DELIVERY,2,2,144.05,0,0,2,144.05,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,21,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,13,DELIVERY,2,2,109.75,1,90.05,1,19.7,7,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,20,DELIVERY,1,1,45.8,0,0,1,45.8,0,,,
2020-10-02,Club Street,Club Street - Central,Platform C,0,18,DELIVERY,2,2,128.15,0,0,2,128.15,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,19,DELIVERY,2,2,184.1,0,0,2,184.1,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,22,DELIVERY,1,1,5.85,0,0,1,5.85,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,14,DELIVERY,1,1,59.1,0,0,1,59.1,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,12,DELIVERY,3,3,88.55,0,0,3,88.55,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,18,DELIVERY,2,2,31.15,0,0,2,31.15,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,17,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,13,DELIVERY,4,4,97,0,0,4,97,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,20,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,11,DELIVERY,1,1,56,0,0,1,56,0,,,
2020-10-02,Club Street,Club Street - East,Platform C,0,21,DELIVERY,1,1,35.85,0,0,1,35.85,0,,,
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,0.14,,,,,,,,,,,0,4,4
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,2.29,,,,,,,,,,,2,137,106
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,4.3,,,,,,,,,,,15,567,556
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,4.43,,,,,,,,,,,21,675,670
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,6.52,,,,,,,,,,,12,756,740
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,13.37,,,,,,,,,,,61,2160,2061
2020-10-02,The Brunch Place,The Brunch Place - Central,Facebook,21.89,,,,,,,,,,,98,5442,5391
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,18,DELIVERY,2,2,71.69,0,0,2,71.69,0,,,
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,12,DELIVERY,1,1,24.61,0,0,1,24.61,0,,,
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,21,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,20,DELIVERY,1,1,44.94,0,0,1,44.94,0,,,
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,19,DELIVERY,2,2,41.73,0,0,2,41.73,0,,,
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,13,DELIVERY,2,2,44.94,0,0,2,44.94,0,,,
2020-10-02,The Brunch Place,The Brunch Place - East,Platform C,0,16,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-10-02,The Beach,The Beach,Facebook,14.93,,,,,,,,,,,38,2814,2579
2020-10-03,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Facebook,2.51,,,,,,,,,,,6,2511,2474
2020-10-03,Pizzeria,Pizzeria - Central,Facebook,3.04,,,,,,,,,,,0,186,125
2020-10-03,Pizzeria,Pizzeria - Central,Facebook,8.57,,,,,,,,,,,20,724,613
2020-10-03,Pizzeria,Pizzeria - Central,Facebook,20.25,,,,,,,,,,,64,12889,12462
2020-10-03,Pizzeria,Pizzeria - Central,Facebook,42.2,,,,,,,,,,,83,8367,8007
2020-10-03,Pizzeria,Pizzeria - Central,Platform B,0,12,DELIVERY,1,1,62.05,0,0,1,62.05,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,26.75,1,26.75,0,0,2.99,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,1,1,65.79,0,0,1,65.79,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform C,0,19,DELIVERY,5,5,347.22,0,0,5,347.22,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform C,0,18,DELIVERY,1,1,58.33,0,0,1,58.33,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform C,0,14,DELIVERY,1,1,30.5,0,0,1,30.5,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform C,0,17,DELIVERY,1,1,107.54,0,0,1,107.54,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform C,0,20,DELIVERY,4,4,209.21,0,0,4,209.21,0,,,
2020-10-03,Pizzeria,Pizzeria - Central,Platform C,0,15,DELIVERY,1,1,56.71,0,0,1,56.71,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,21,DELIVERY,1,1,98.44,0,0,1,98.44,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,13,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,20,DELIVERY,4,4,160.5,0,0,4,160.5,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,16,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,19,DELIVERY,1,1,67.41,0,0,1,67.41,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,15,DELIVERY,1,1,52.96,1,52.96,0,0,15,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,12,DELIVERY,1,1,64.2,1,64.2,0,0,15,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,17,DELIVERY,1,1,54.57,1,54.57,0,0,15,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,18,DELIVERY,3,3,186.18,0,0,3,186.18,0,,,
2020-10-03,Pizzeria,Pizzeria - East,Platform C,0,11,DELIVERY,1,1,94.16,0,0,1,94.16,0,,,
2020-10-03,Club Street,Club Street - Central,Platform C,0,11,DELIVERY,6,5,273.6,1,134.2,4,139.4,7,,,
2020-10-03,Club Street,Club Street - Central,Platform C,0,12,DELIVERY,4,4,131.85,0,0,4,131.85,0,,,
2020-10-03,Club Street,Club Street - Central,Platform C,0,18,DELIVERY,1,1,102.7,1,102.7,0,0,7,,,
2020-10-03,Club Street,Club Street - Central,Platform C,0,14,DELIVERY,1,1,39.4,0,0,1,39.4,0,,,
2020-10-03,Club Street,Club Street - Central,Platform C,,13,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,12,DELIVERY,2,2,93.25,0,0,2,93.25,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,14,DELIVERY,1,1,16.15,0,0,1,16.15,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,18,DELIVERY,3,3,114.35,0,0,3,114.35,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,20,DELIVERY,1,1,39.4,0,0,1,39.4,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,13,DELIVERY,1,1,79.15,0,0,1,79.15,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,11,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,19,DELIVERY,2,2,76.15,0,0,2,76.15,0,,,
2020-10-03,Club Street,Club Street - East,Platform C,0,17,DELIVERY,3,3,186.1,0,0,3,186.1,0,,,
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,0,,,,,,,,,,,0,1,1
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,0.26,,,,,,,,,,,1,92,92
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,3.15,,,,,,,,,,,15,686,677
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,4.08,,,,,,,,,,,4,140,108
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,8.51,,,,,,,,,,,51,2101,2049
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,8.85,,,,,,,,,,,27,1546,1443
2020-10-03,The Brunch Place,The Brunch Place - Central,Facebook,18.22,,,,,,,,,,,33,1631,1533
2020-10-03,The Brunch Place,The Brunch Place - East,Platform C,0,12,DELIVERY,3,3,57.78,0,0,3,57.78,0,,,
2020-10-03,The Brunch Place,The Brunch Place - East,Platform C,0,15,DELIVERY,1,1,24.61,0,0,1,24.61,0,,,
2020-10-03,The Brunch Place,The Brunch Place - East,Platform C,0,13,DELIVERY,2,2,29.96,0,0,2,29.96,0,,,
2020-10-03,The Brunch Place,The Brunch Place - East,Platform C,0,20,DELIVERY,1,1,13.91,0,0,1,13.91,0,,,
2020-10-03,The Brunch Place,The Brunch Place - East,Platform C,0,19,DELIVERY,2,2,32.1,0,0,2,32.1,0,,,
2020-10-03,The Beach,The Beach,Facebook,16.62,,,,,,,,,,,32,2736,2591
2020-10-04,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,120.36,0,0,2,120.36,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,79.18,0,0,1,79.18,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,27.82,0,0,1,27.82,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Facebook,2.48,,,,,,,,,,,7,1990,1957
2020-10-04,Pizzeria,Pizzeria - Central,Facebook,2.86,,,,,,,,,,,1,161,105
2020-10-04,Pizzeria,Pizzeria - Central,Facebook,8.49,,,,,,,,,,,12,703,584
2020-10-04,Pizzeria,Pizzeria - Central,Facebook,19.8,,,,,,,,,,,57,12335,12056
2020-10-04,Pizzeria,Pizzeria - Central,Facebook,40.52,,,,,,,,,,,73,8709,8257
2020-10-04,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,77.57,0,0,1,77.57,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,1,1,46.01,1,46.01,0,0,2.99,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform B,0,13,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,64.73,0,0,1,64.73,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform B,0,14,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,1,1,107.53,1,107.53,0,0,6.09,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,20,DELIVERY,5,5,224.72,0,0,5,224.72,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,19,DELIVERY,11,11,882.79,1,53.5,10,829.29,15,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,16,DELIVERY,1,1,63.13,1,63.13,0,0,15,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,18,DELIVERY,6,6,371.84,1,80.8,5,291.04,15,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,13,DELIVERY,1,1,57.78,0,0,1,57.78,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,17,DELIVERY,1,1,49.22,0,0,1,49.22,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,22,DELIVERY,1,1,43.87,0,0,1,43.87,0,,,
2020-10-04,Pizzeria,Pizzeria - Central,Platform C,0,21,DELIVERY,6,6,372.91,0,0,6,372.91,0,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,21,DELIVERY,3,3,124.12,0,0,3,124.12,0,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,15,DELIVERY,1,1,58.85,0,0,1,58.85,0,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,20,DELIVERY,5,5,308.69,2,124.65,3,184.04,30,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,12,DELIVERY,4,4,176.55,0,0,4,176.55,0,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,19,DELIVERY,7,7,361.1,2,136.41,5,224.69,30,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,17,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,14,DELIVERY,1,1,55.64,1,55.64,0,0,15,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,13,DELIVERY,5,5,177.61,1,59.92,4,117.69,15,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,16,DELIVERY,2,2,44.94,0,0,2,44.94,0,,,
2020-10-04,Pizzeria,Pizzeria - East,Platform C,0,18,DELIVERY,5,5,270.71,1,53.5,4,217.21,15,,,
2020-10-04,Club Street,Club Street - Central,Platform C,0,14,DELIVERY,1,1,17.3,0,0,1,17.3,0,,,
2020-10-04,Club Street,Club Street - Central,Platform C,0,20,DELIVERY,1,1,12.6,0,0,1,12.6,0,,,
2020-10-04,Club Street,Club Street - Central,Platform C,0,18,DELIVERY,2,2,100.95,1,81.25,1,19.7,7,,,
2020-10-04,Club Street,Club Street - Central,Platform C,,13,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,15,DELIVERY,1,1,16.15,0,0,1,16.15,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,18,DELIVERY,1,1,45,0,0,1,45,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,12,DELIVERY,3,3,55.55,0,0,3,55.55,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,11,DELIVERY,4,4,214.9,0,0,4,214.9,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,17,DELIVERY,1,1,6.8,0,0,1,6.8,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,14,DELIVERY,5,5,157.85,0,0,5,157.85,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,13,DELIVERY,5,5,100.55,0,0,5,100.55,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,19,DELIVERY,1,1,57.6,0,0,1,57.6,0,,,
2020-10-04,Club Street,Club Street - East,Platform C,0,20,DELIVERY,2,2,45,0,0,2,45,0,,,
2020-10-04,The Brunch Place,The Brunch Place - Central,Facebook,1.04,,,,,,,,,,,0,25,23
2020-10-04,The Brunch Place,The Brunch Place - Central,Facebook,7.86,,,,,,,,,,,25,1299,1232
2020-10-04,The Brunch Place,The Brunch Place - Central,Facebook,8.2,,,,,,,,,,,50,2418,2328
2020-10-04,The Brunch Place,The Brunch Place - Central,Facebook,18.16,,,,,,,,,,,54,1559,1454
2020-10-04,The Brunch Place,The Brunch Place - East,Platform C,0,11,DELIVERY,1,1,13.91,0,0,1,13.91,0,,,
2020-10-04,The Brunch Place,The Brunch Place - East,Platform C,0,15,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-10-04,The Brunch Place,The Brunch Place - East,Platform C,0,18,DELIVERY,3,3,48.15,0,0,3,48.15,0,,,
2020-10-04,The Beach,The Beach,Facebook,14.92,,,,,,,,,,,23,1979,1859
2020-10-05,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,120.91,0,0,2,120.91,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,70.08,0,0,2,70.08,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Facebook,2.57,,,,,,,,,,,9,1907,1881
2020-10-05,Pizzeria,Pizzeria - Central,Facebook,2.85,,,,,,,,,,,1,166,106
2020-10-05,Pizzeria,Pizzeria - Central,Facebook,8.22,,,,,,,,,,,17,654,528
2020-10-05,Pizzeria,Pizzeria - Central,Facebook,20.05,,,,,,,,,,,54,12179,11963
2020-10-05,Pizzeria,Pizzeria - Central,Facebook,42.56,,,,,,,,,,,80,6304,5903
2020-10-05,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,1,1,49.22,0,0,1,49.22,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,2,2,54.57,0,0,2,54.57,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,15,DELIVERY,2,2,65.83,0,0,2,65.83,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,12,DELIVERY,2,2,133.75,0,0,2,133.75,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,19,DELIVERY,7,7,464.41,0,0,7,464.41,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,13,DELIVERY,3,3,167.99,0,0,3,167.99,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,20,DELIVERY,5,5,286.76,0,0,5,286.76,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,18,DELIVERY,7,6,474.55,0,0,6,474.55,0,,,
2020-10-05,Pizzeria,Pizzeria - Central,Platform C,0,17,DELIVERY,1,1,64.74,0,0,1,64.74,0,,,
2020-10-05,Pizzeria,Pizzeria - East,Platform C,0,13,DELIVERY,1,1,14.98,0,0,1,14.98,0,,,
2020-10-05,Pizzeria,Pizzeria - East,Platform C,0,14,DELIVERY,2,2,88.27,1,58.31,1,29.96,15,,,
2020-10-05,Pizzeria,Pizzeria - East,Platform C,0,12,DELIVERY,3,3,145.51,0,0,3,145.51,0,,,
2020-10-05,Pizzeria,Pizzeria - East,Platform C,0,19,DELIVERY,2,2,78.63,0,0,2,78.63,0,,,
2020-10-05,Pizzeria,Pizzeria - East,Platform C,0,17,DELIVERY,6,6,280.33,1,56.71,5,223.62,15,,,
2020-10-05,Pizzeria,Pizzeria - East,Platform C,0,18,DELIVERY,9,9,505.03,0,0,9,505.03,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,11,DELIVERY,1,1,50.6,0,0,1,50.6,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,18,DELIVERY,1,1,20.85,0,0,1,20.85,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,15,DELIVERY,3,3,48.25,0,0,3,48.25,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,20,DELIVERY,2,2,113.2,0,0,2,113.2,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,16,DELIVERY,3,3,124.05,0,0,3,124.05,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,12,DELIVERY,5,5,183.55,0,0,5,183.55,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,14,DELIVERY,4,4,156.8,0,0,4,156.8,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,13,DELIVERY,5,5,234.35,0,0,5,234.35,0,,,
2020-10-05,Club Street,Club Street - Central,Platform C,0,19,DELIVERY,2,2,58,0,0,2,58,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,17,DELIVERY,2,2,61.45,0,0,2,61.45,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,16,DELIVERY,3,3,78.15,0,0,3,78.15,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,19,DELIVERY,5,4,108.7,0,0,4,108.7,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,15,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,14,DELIVERY,2,2,41.7,0,0,2,41.7,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,11,DELIVERY,1,1,5.6,0,0,1,5.6,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,13,DELIVERY,3,3,139.1,0,0,3,139.1,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,20,DELIVERY,6,6,177.4,0,0,6,177.4,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,12,DELIVERY,6,6,335.6,0,0,6,335.6,0,,,
2020-10-05,Club Street,Club Street - East,Platform C,0,18,DELIVERY,3,3,147.2,0,0,3,147.2,0,,,
2020-10-05,The Brunch Place,The Brunch Place - Central,Facebook,0.51,,,,,,,,,,,0,13,12
2020-10-05,The Brunch Place,The Brunch Place - Central,Facebook,9.24,,,,,,,,,,,42,2874,2812
2020-10-05,The Brunch Place,The Brunch Place - Central,Facebook,9.57,,,,,,,,,,,33,1158,1094
2020-10-05,The Brunch Place,The Brunch Place - Central,Facebook,18.66,,,,,,,,,,,25,1037,973
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,19,DELIVERY,1,1,14.98,0,0,1,14.98,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,17,DELIVERY,1,1,53.5,0,0,1,53.5,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,18,DELIVERY,1,1,19.26,0,0,1,19.26,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,13,DELIVERY,1,1,14.98,0,0,1,14.98,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,20,DELIVERY,2,2,60.99,0,0,2,60.99,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,12,DELIVERY,2,2,40.66,0,0,2,40.66,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,14,DELIVERY,1,1,35.31,0,0,1,35.31,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,15,DELIVERY,1,1,11.77,0,0,1,11.77,0,,,
2020-10-05,The Brunch Place,The Brunch Place - East,Platform C,0,21,DELIVERY,2,2,28.89,0,0,2,28.89,0,,,
2020-10-05,The Beach,The Beach,Facebook,16.14,,,,,,,,,,,24,2184,2023
